macro,energy_hartree,relative_error,dE,grad_orb,grad_ci,ddm,max_rot,jk_this_macro,micro_this_macro,total_jk,total_micro,macro_step_wall_s,cumulative_macro_wall_s,cumulative_casscf_wall_s,cumulative_peak_rss_mb
26,-2.9035266035762164,6.811027226357595e-05,-4.946785825410416e-08,9.603100044353316e-06,0.0002519874362643365,1.4779992410475363e-07,0.04257132514893979,6,1,491,94,552.102353846014,43493.62237996602,43668.43642467499,30195.546875
26,-2.9035266035762164,6.811027226357595e-05,-4.946785825410416e-08,9.603100044353316e-06,0.00024872362479237746,1.8060997569855476e-07,0.04257132514893979,11,2,491,94,382.8325649090111,43876.45494487503,44051.268989584,30195.546875
26,-2.9035266035762164,6.811027226357595e-05,-4.946785825410416e-08,9.603100044353316e-06,0.00031022578860679235,2.5727997884229116e-07,0.04257132514893979,16,3,491,94,380.56664935301524,44257.02159422805,44431.83563893702,30195.546875
26,-2.9035266583298487,6.80914159173167e-05,-5.475363229479058e-08,9.603100044353316e-06,0.00031022578860679235,1.51757825238923e-06,0.05648698791795847,21,4,512,98,462.3408180269762,44719.362412255025,44894.17645696399,30195.546875
27,-2.9035266583298487,6.80914159173167e-05,-5.475363229479058e-08,1.216217256013575e-05,0.00022724037338224458,1.2082514361455098e-07,0.05648698791795847,6,1,512,98,552.5125831339974,45271.87499538902,45446.68904009799,30195.546875
27,-2.9035266583298487,6.80914159173167e-05,-5.475363229479058e-08,1.216217256013575e-05,0.000150758386585277,1.6275411925993428e-07,0.05648698791795847,11,2,512,98,381.2938697140198,45653.16886510304,45827.98290981201,30195.546875
27,-2.9035266583298487,6.80914159173167e-05,-5.475363229479058e-08,1.216217256013575e-05,0.0001351977621742075,2.1742678838127134e-07,0.05648698791795847,16,3,512,98,382.788226790959,46035.957091894,46210.77113660297,30195.546875
27,-2.9035266833452624,6.808280097647097e-05,-2.501541374044791e-08,1.216217256013575e-05,0.0001351977621742075,9.30232924883891e-07,0.034054583015804864,21,4,533,102,420.2856113020098,46456.24270319601,46631.05674790498,30195.546875
28,-2.9035266833452624,6.808280097647097e-05,-2.501541374044791e-08,7.90930953566543e-06,9.692690658526332e-05,8.231194899767888e-08,0.034054583015804864,6,1,533,102,550.0716372500174,47006.31434044603,47181.128385154996,30195.546875
28,-2.9035266833452624,6.808280097647097e-05,-2.501541374044791e-08,7.90930953566543e-06,8.896003132268609e-05,1.0465980941892817e-07,0.034054583015804864,11,2,533,102,379.55325260100653,47385.867593047034,47560.681637756,30195.546875
28,-2.9035266833452624,6.808280097647097e-05,-2.501541374044791e-08,7.90930953566543e-06,0.00010475431582700156,1.1954850300509906e-07,0.034054583015804864,16,3,533,102,381.2082611870137,47767.07585423405,47941.889898943016,30195.546875
28,-2.903526694344478,6.807901300821634e-05,-1.0999215760421066e-08,7.90930953566543e-06,0.00010475431582700156,5.36801691575868e-07,0.023095387967936587,21,4,554,106,399.5817885979777,48166.657642832026,48341.471687540994,30195.546875
29,-2.903526694344478,6.807901300821634e-05,-1.0999215760421066e-08,6.303282237889304e-06,8.669493775627741e-05,6.469757104158261e-08,0.023095387967936587,6,1,554,106,549.7305146820145,48716.38815751404,48891.20220222301,30195.546875
29,-2.903526694344478,6.807901300821634e-05,-1.0999215760421066e-08,6.303282237889304e-06,5.613402072384607e-05,7.83338652505754e-08,0.023095387967936587,11,2,554,106,380.9010270370054,49097.289184551046,49272.103229260014,30195.546875
29,-2.903526694344478,6.807901300821634e-05,-1.0999215760421066e-08,6.303282237889304e-06,5.959653498039232e-05,8.868534382998972e-08,0.023095387967936587,16,3,554,106,381.230343218951,49478.51952777,49653.333572478965,30195.546875
29,-2.9035267003963785,6.807692882269167e-05,-6.051900314218983e-09,6.303282237889304e-06,5.959653498039232e-05,1.8532645452532113e-07,0.01718403720886451,21,4,575,110,402.7442642960232,49881.26379206602,50056.07783677499,30195.546875
30,-2.9035267003963785,6.807692882269167e-05,-6.051900314218983e-09,3.3415381806333656e-06,7.250153151934903e-05,5.864347889645331e-08,0.01718403720886451,6,1,575,110,550.1865803649998,50431.45037243102,50606.26441713999,30195.546875
30,-2.9035267003963785,6.807692882269167e-05,-6.051900314218983e-09,3.3415381806333656e-06,6.167998609457385e-05,7.059338905552814e-08,0.01718403720886451,11,2,575,110,380.8548881559982,50812.30526058702,50987.119305295986,30195.546875
30,-2.9035267003963785,6.807692882269167e-05,-6.051900314218983e-09,3.3415381806333656e-06,7.471715600426836e-05,7.904710560385056e-08,0.01718403720886451,16,3,575,110,380.52428474801127,51192.82954533503,51367.643590044,30195.546875
